municipality,persona_name,age_group,gender,has_national_license,count,total_in_municipality,market_share_pct,avg_age,avg_desired_areas,avg_qualifications,employment_rate
埼玉県八潮市,70歳以上・男性・国家資格なし,70歳以上,男性,False,1,4,25.0,77.0,134.0,2.0,0.0
千葉県印西市,30代・女性・国家資格なし,30代,女性,False,1,4,25.0,32.0,195.0,2.0,1.0
千葉県印西市,60代・男性・国家資格なし,60代,男性,False,1,4,25.0,64.0,192.0,4.0,1.0
千葉県印西市,20代・男性・国家資格なし,20代,男性,False,1,4,25.0,26.0,147.0,1.0,0.0
千葉県印西市,70歳以上・男性・国家資格なし,70歳以上,男性,False,1,4,25.0,77.0,134.0,2.0,0.0
長野県松本市,30代・女性・国家資格なし,30代,女性,False,1,4,25.0,31.0,41.0,1.0,1.0
長野県松本市,60代・女性・国家資格なし,60代,女性,False,1,4,25.0,64.0,18.0,1.0,0.0
長野県松本市,60代・男性・国家資格なし,60代,男性,False,1,4,25.0,64.0,192.0,4.0,1.0
長野県松本市,70歳以上・女性・国家資格あり,70歳以上,女性,True,1,4,25.0,74.0,9.0,2.0,0.0
福井県越前市,20代・女性・国家資格なし,20代,女性,False,2,4,50.0,26.5,250.5,3.5,1.0
福井県越前市,20代・男性・国家資格なし,20代,男性,False,1,4,25.0,26.0,5.0,1.0,0.0
福井県越前市,40代・女性・国家資格なし,40代,女性,False,1,4,25.0,48.0,1.0,2.0,0.0
香川県,40代・男性・国家資格なし,40代,男性,False,2,4,50.0,45.0,59.5,10.5,1.0
香川県,20代・男性・国家資格なし,20代,男性,False,1,4,25.0,29.0,11.0,4.0,1.0
香川県,30代・男性・国家資格なし,30代,男性,False,1,4,25.0,31.0,4.0,2.0,0.0
山形県山形市,30代・女性・国家資格なし,30代,女性,False,1,4,25.0,32.0,195.0,2.0,1.0
山形県山形市,60代・男性・国家資格なし,60代,男性,False,1,4,25.0,65.0,121.0,5.0,1.0
山形県山形市,20代・女性・国家資格なし,20代,女性,False,2,4,50.0,24.5,246.5,3.5,1.0
埼玉県富士見市,20代・男性・国家資格なし,20代,男性,False,1,4,25.0,26.0,147.0,1.0,0.0
埼玉県富士見市,20代・女性・国家資格なし,20代,女性,False,1,4,25.0,29.0,491.0,6.0,1.0
埼玉県富士見市,60代・男性・国家資格なし,60代,男性,False,1,4,25.0,65.0,121.0,5.0,1.0
埼玉県富士見市,30代・男性・国家資格なし,30代,男性,False,1,4,25.0,30.0,215.0,1.0,1.0
愛媛県,40代・男性・国家資格なし,40代,男性,False,3,4,75.0,43.666666666666664,43.333333333333336,8.666666666666666,1.0
愛媛県,20代・男性・国家資格なし,20代,男性,False,1,4,25.0,22.0,13.0,2.0,1.0
愛知県安城市,30代・女性・国家資格なし,30代,女性,False,1,4,25.0,32.0,195.0,2.0,1.0
愛知県安城市,60代・女性・国家資格あり,60代,女性,True,1,4,25.0,66.0,110.0,2.0,0.0
愛知県安城市,20代・女性・国家資格なし,20代,女性,False,1,4,25.0,29.0,491.0,6.0,1.0
愛知県安城市,50代・女性・国家資格なし,50代,女性,False,1,4,25.0,52.0,6.0,2.0,1.0
三重県志摩市,40代・女性・国家資格なし,40代,女性,False,2,4,50.0,47.0,20.0,2.0,1.0
三重県志摩市,30代・女性・国家資格なし,30代,女性,False,1,4,25.0,30.0,176.0,1.0,1.0
三重県志摩市,50代・女性・国家資格あり,50代,女性,True,1,4,25.0,53.0,64.0,3.0,1.0
兵庫県小野市,50代・男性・国家資格なし,50代,男性,False,2,4,50.0,52.5,9.5,3.5,0.0
兵庫県小野市,20代・女性・国家資格なし,20代,女性,False,2,4,50.0,26.0,250.0,4.5,1.0
兵庫県淡路市,40代・男性・国家資格なし,40代,男性,False,1,4,25.0,43.0,50.0,3.0,1.0
兵庫県淡路市,60代・男性・国家資格なし,60代,男性,False,1,4,25.0,64.0,25.0,3.0,1.0
兵庫県淡路市,30代・女性・国家資格なし,30代,女性,False,1,4,25.0,31.0,7.0,2.0,1.0
兵庫県淡路市,20代・男性・国家資格なし,20代,男性,False,1,4,25.0,25.0,26.0,2.0,0.0
福岡県久留米市,20代・男性・国家資格なし,20代,男性,False,1,4,25.0,26.0,147.0,1.0,0.0
福岡県久留米市,20代・女性・国家資格なし,20代,女性,False,1,4,25.0,29.0,491.0,6.0,1.0
福岡県久留米市,30代・女性・国家資格あり,30代,女性,True,1,4,25.0,34.0,50.0,3.0,1.0
福岡県久留米市,40代・男性・国家資格なし,40代,男性,False,1,4,25.0,47.0,14.0,2.0,0.0
愛知県稲沢市,30代・女性・国家資格なし,30代,女性,False,1,4,25.0,32.0,195.0,2.0,1.0
愛知県稲沢市,30代・男性・国家資格なし,30代,男性,False,1,4,25.0,30.0,215.0,1.0,1.0
愛知県稲沢市,60代・女性・国家資格あり,60代,女性,True,1,4,25.0,66.0,110.0,2.0,0.0
愛知県稲沢市,20代・女性・国家資格なし,20代,女性,False,1,4,25.0,29.0,491.0,6.0,1.0
秋田県,40代・男性・国家資格なし,40代,男性,False,2,4,50.0,45.5,53.0,4.0,1.0
秋田県,60代・男性・国家資格なし,60代,男性,False,1,4,25.0,65.0,121.0,5.0,1.0
秋田県,30代・男性・国家資格なし,30代,男性,False,1,4,25.0,38.0,17.0,2.0,1.0
山口県山口市,30代・女性・国家資格なし,30代,女性,False,2,4,50.0,39.0,9.5,0.5,0.5
山口県山口市,60代・男性・国家資格なし,60代,男性,False,1,4,25.0,65.0,121.0,5.0,1.0
山口県山口市,20代・女性・国家資格なし,20代,女性,False,1,4,25.0,29.0,491.0,6.0,1.0
奈良県五條市,20代・男性・国家資格なし,20代,男性,False,1,4,25.0,27.0,29.0,4.0,1.0
奈良県五條市,20代・女性・国家資格なし,20代,女性,False,1,4,25.0,24.0,11.0,1.0,0.0
奈良県五條市,30代・女性・国家資格なし,30代,女性,False,1,4,25.0,36.0,29.0,5.0,1.0
奈良県五條市,50代・女性・国家資格なし,50代,女性,False,1,4,25.0,52.0,8.0,3.0,1.0
熊本県熊本市南区,20代・女性・国家資格なし,20代,女性,False,2,4,50.0,29.0,248.5,4.0,0.5
熊本県熊本市南区,20代・男性・国家資格なし,20代,男性,False,2,4,50.0,25.5,24.0,0.5,0.5
広島県広島市安佐北区,30代・女性・国家資格なし,30代,女性,False,2,4,50.0,35.0,106.0,1.5,1.0
広島県広島市安佐北区,20代・男性・国家資格なし,20代,男性,False,2,4,50.0,28.5,12.5,0.5,0.5
愛知県大府市,60代・女性・国家資格あり,60代,女性,True,1,4,25.0,66.0,110.0,2.0,0.0
愛知県大府市,60代・女性・国家資格なし,60代,女性,False,1,4,25.0,64.0,18.0,1.0,0.0
愛知県大府市,30代・男性・国家資格なし,30代,男性,False,1,4,25.0,30.0,215.0,1.0,1.0
愛知県大府市,20代・女性・国家資格なし,20代,女性,False,1,4,25.0,29.0,491.0,6.0,1.0
長崎県長崎市,40代・女性・国家資格なし,40代,女性,False,2,4,50.0,44.0,4.5,3.5,1.0
長崎県長崎市,60代・男性・国家資格なし,60代,男性,False,1,4,25.0,60.0,13.0,3.0,1.0
長崎県長崎市,50代・男性・国家資格あり,50代,男性,True,1,4,25.0,52.0,24.0,2.0,1.0
埼玉県入間郡三芳町,40代・男性・国家資格なし,40代,男性,False,1,4,25.0,44.0,26.0,3.0,0.0
埼玉県入間郡三芳町,30代・男性・国家資格なし,30代,男性,False,1,4,25.0,30.0,215.0,1.0,1.0
埼玉県入間郡三芳町,30代・女性・国家資格なし,30代,女性,False,1,4,25.0,30.0,176.0,1.0,1.0
埼玉県入間郡三芳町,20代・女性・国家資格なし,20代,女性,False,1,4,25.0,29.0,491.0,6.0,1.0
愛知県尾張旭市,60代・女性・国家資格あり,60代,女性,True,1,4,25.0,66.0,110.0,2.0,0.0
愛知県尾張旭市,30代・男性・国家資格なし,30代,男性,False,1,4,25.0,30.0,215.0,1.0,1.0
愛知県尾張旭市,20代・女性・国家資格なし,20代,女性,False,1,4,25.0,29.0,491.0,6.0,1.0
愛知県尾張旭市,20代・男性・国家資格なし,20代,男性,False,1,4,25.0,23.0,2.0,4.0,0.0
東京都東大和市,20代・男性・国家資格なし,20代,男性,False,1,4,25.0,26.0,147.0,1.0,0.0
東京都東大和市,20代・女性・国家資格なし,20代,女性,False,1,4,25.0,29.0,491.0,6.0,1.0
東京都東大和市,40代・女性・国家資格なし,40代,女性,False,1,4,25.0,48.0,5.0,1.0,0.0
東京都東大和市,50代・女性・国家資格あり,50代,女性,True,1,4,25.0,53.0,64.0,3.0,1.0
岡山県総社市,40代・女性・国家資格なし,40代,女性,False,2,4,50.0,49.0,31.0,3.0,0.0
岡山県総社市,20代・女性・国家資格なし,20代,女性,False,2,4,50.0,29.0,247.0,4.0,1.0
埼玉県ふじみ野市,60代・男性・国家資格なし,60代,男性,False,1,4,25.0,68.0,132.0,9.0,1.0
埼玉県ふじみ野市,30代・男性・国家資格なし,30代,男性,False,1,4,25.0,30.0,215.0,1.0,1.0
埼玉県ふじみ野市,20代・女性・国家資格なし,20代,女性,False,1,4,25.0,29.0,491.0,6.0,1.0
埼玉県ふじみ野市,70歳以上・男性・国家資格なし,70歳以上,男性,False,1,4,25.0,77.0,134.0,2.0,0.0
千葉県袖ケ浦市,20代・男性・国家資格なし,20代,男性,False,1,4,25.0,26.0,147.0,1.0,0.0
千葉県袖ケ浦市,70歳以上・男性・国家資格なし,70歳以上,男性,False,1,4,25.0,77.0,134.0,2.0,0.0
千葉県袖ケ浦市,70歳以上・女性・国家資格あり,70歳以上,女性,True,1,4,25.0,74.0,51.0,8.0,0.0
千葉県袖ケ浦市,30代・女性・国家資格なし,30代,女性,False,1,4,25.0,30.0,176.0,1.0,1.0
岡山県倉敷市,40代・女性・国家資格なし,40代,女性,False,2,4,50.0,49.0,31.0,3.0,0.0
岡山県倉敷市,20代・女性・国家資格なし,20代,女性,False,2,4,50.0,29.0,247.0,4.0,1.0
福岡県古賀市,20代・男性・国家資格なし,20代,男性,False,1,4,25.0,26.0,147.0,1.0,0.0
福岡県古賀市,20代・女性・国家資格なし,20代,女性,False,1,4,25.0,29.0,491.0,6.0,1.0
福岡県古賀市,30代・女性・国家資格あり,30代,女性,True,1,4,25.0,34.0,50.0,3.0,1.0
福岡県古賀市,50代・男性・国家資格なし,50代,男性,False,1,4,25.0,59.0,23.0,3.0,0.0
神奈川県足柄上郡開成町,30代・女性・国家資格なし,30代,女性,False,1,4,25.0,32.0,195.0,2.0,1.0
神奈川県足柄上郡開成町,20代・女性・国家資格なし,20代,女性,False,1,4,25.0,29.0,491.0,6.0,1.0
神奈川県足柄上郡開成町,40代・女性・国家資格なし,40代,女性,False,1,4,25.0,48.0,6.0,0.0,0.0
神奈川県足柄上郡開成町,40代・男性・国家資格なし,40代,男性,False,1,4,25.0,45.0,64.0,2.0,1.0
岐阜県可児市,60代・女性・国家資格あり,60代,女性,True,1,4,25.0,66.0,110.0,2.0,0.0
岐阜県可児市,30代・男性・国家資格なし,30代,男性,False,1,4,25.0,30.0,215.0,1.0,1.0
岐阜県可児市,20代・女性・国家資格なし,20代,女性,False,1,4,25.0,29.0,491.0,6.0,1.0
岐阜県可児市,70歳以上・女性・国家資格あり,70歳以上,女性,True,1,4,25.0,74.0,51.0,8.0,0.0
三重県,40代・女性・国家資格なし,40代,女性,False,1,4,25.0,41.0,6.0,2.0,1.0
三重県,40代・男性・国家資格なし,40代,男性,False,2,4,50.0,44.5,43.5,4.0,1.0
三重県,30代・男性・国家資格なし,30代,男性,False,1,4,25.0,38.0,17.0,2.0,1.0
埼玉県北本市,60代・男性・国家資格なし,60代,男性,False,2,4,50.0,66.0,162.0,6.5,1.0
埼玉県北本市,30代・男性・国家資格なし,30代,男性,False,1,4,25.0,30.0,215.0,1.0,1.0
埼玉県北本市,20代・女性・国家資格なし,20代,女性,False,1,4,25.0,29.0,491.0,6.0,1.0
京都府相楽郡笠置町,40代・男性・国家資格あり,40代,男性,True,1,4,25.0,48.0,19.0,3.0,1.0
京都府相楽郡笠置町,40代・女性・国家資格なし,40代,女性,False,2,4,50.0,40.0,1.0,0.5,1.0
京都府相楽郡笠置町,60代・女性・国家資格なし,60代,女性,False,1,4,25.0,60.0,19.0,1.0,1.0
大阪府豊能郡豊能町,60代・男性・国家資格なし,60代,男性,False,1,4,25.0,69.0,12.0,1.0,1.0
大阪府豊能郡豊能町,60代・女性・国家資格なし,60代,女性,False,1,4,25.0,62.0,5.0,3.0,1.0
大阪府豊能郡豊能町,40代・女性・国家資格なし,40代,女性,False,1,4,25.0,44.0,3.0,1.0,1.0
大阪府豊能郡豊能町,50代・女性・国家資格なし,50代,女性,False,1,4,25.0,58.0,5.0,1.0,1.0
埼玉県東松山市,60代・男性・国家資格なし,60代,男性,False,1,4,25.0,64.0,192.0,4.0,1.0
埼玉県東松山市,40代・男性・国家資格なし,40代,男性,False,2,4,50.0,42.0,50.5,5.5,0.5
埼玉県東松山市,20代・女性・国家資格なし,20代,女性,False,1,4,25.0,29.0,491.0,6.0,1.0
静岡県浜松市中区,60代・男性・国家資格なし,60代,男性,False,1,4,25.0,64.0,192.0,4.0,1.0
静岡県浜松市中区,60代・女性・国家資格あり,60代,女性,True,1,4,25.0,66.0,110.0,2.0,0.0
静岡県浜松市中区,20代・女性・国家資格なし,20代,女性,False,2,4,50.0,26.0,249.5,3.0,0.5
千葉県鎌ケ谷市,60代・男性・国家資格なし,60代,男性,False,2,4,50.0,66.5,103.0,2.5,1.0
千葉県鎌ケ谷市,50代・女性・国家資格なし,50代,女性,False,1,4,25.0,58.0,2.0,1.0,1.0
千葉県鎌ケ谷市,30代・女性・国家資格なし,30代,女性,False,1,4,25.0,30.0,176.0,1.0,1.0
兵庫県三木市,50代・男性・国家資格なし,50代,男性,False,2,4,50.0,55.0,15.0,2.5,0.0
兵庫県三木市,50代・女性・国家資格なし,50代,女性,False,1,4,25.0,58.0,9.0,4.0,1.0
兵庫県三木市,70歳以上・女性・国家資格あり,70歳以上,女性,True,1,4,25.0,74.0,51.0,8.0,0.0
福岡県大野城市,30代・女性・国家資格あり,30代,女性,True,1,4,25.0,34.0,50.0,3.0,1.0
福岡県大野城市,30代・女性・国家資格なし,30代,女性,False,1,4,25.0,34.0,25.0,1.0,0.0
福岡県大野城市,20代・女性・国家資格なし,20代,女性,False,1,4,25.0,29.0,491.0,6.0,1.0
福岡県大野城市,50代・男性・国家資格なし,50代,男性,False,1,4,25.0,59.0,23.0,3.0,0.0
兵庫県加東市,50代・男性・国家資格なし,50代,男性,False,1,4,25.0,54.0,15.0,4.0,0.0
兵庫県加東市,60代・男性・国家資格なし,60代,男性,False,1,4,25.0,68.0,28.0,2.0,0.0
兵庫県加東市,60代・女性・国家資格あり,60代,女性,True,1,4,25.0,63.0,5.0,1.0,1.0
兵庫県加東市,30代・女性・国家資格なし,30代,女性,False,1,4,25.0,39.0,15.0,1.0,0.0
東京都狛江市,60代・男性・国家資格なし,60代,男性,False,1,4,25.0,64.0,192.0,4.0,1.0
東京都狛江市,30代・男性・国家資格なし,30代,男性,False,1,4,25.0,30.0,215.0,1.0,1.0
東京都狛江市,30代・女性・国家資格なし,30代,女性,False,1,4,25.0,30.0,176.0,1.0,1.0
東京都狛江市,20代・女性・国家資格なし,20代,女性,False,1,4,25.0,29.0,491.0,6.0,1.0
神奈川県綾瀬市,30代・女性・国家資格なし,30代,女性,False,1,4,25.0,32.0,195.0,2.0,1.0
神奈川県綾瀬市,30代・男性・国家資格なし,30代,男性,False,1,4,25.0,30.0,215.0,1.0,1.0
神奈川県綾瀬市,40代・男性・国家資格なし,40代,男性,False,1,4,25.0,43.0,30.0,5.0,1.0
神奈川県綾瀬市,50代・女性・国家資格あり,50代,女性,True,1,4,25.0,53.0,64.0,3.0,1.0
石川県,40代・男性・国家資格なし,40代,男性,False,1,4,25.0,48.0,76.0,3.0,1.0
石川県,50代・男性・国家資格なし,50代,男性,False,1,4,25.0,56.0,5.0,0.0,0.0
石川県,30代・男性・国家資格なし,30代,男性,False,1,4,25.0,31.0,4.0,2.0,0.0
石川県,20代・男性・国家資格なし,20代,男性,False,1,4,25.0,28.0,5.0,1.0,1.0
埼玉県本庄市,60代・男性・国家資格なし,60代,男性,False,1,4,25.0,64.0,192.0,4.0,1.0
埼玉県本庄市,20代・男性・国家資格なし,20代,男性,False,1,4,25.0,25.0,41.0,1.0,1.0
埼玉県本庄市,40代・男性・国家資格なし,40代,男性,False,1,4,25.0,47.0,15.0,1.0,1.0
埼玉県本庄市,50代・男性・国家資格なし,50代,男性,False,1,4,25.0,58.0,9.0,2.0,1.0
滋賀県米原市,60代・女性・国家資格なし,60代,女性,False,1,4,25.0,61.0,17.0,1.0,1.0
滋賀県米原市,60代・男性・国家資格あり,60代,男性,True,1,4,25.0,65.0,2.0,1.0,1.0
滋賀県米原市,40代・女性・国家資格なし,40代,女性,False,2,4,50.0,45.0,8.5,2.5,0.0
富山県,40代・男性・国家資格なし,40代,男性,False,2,4,50.0,44.5,43.5,4.0,1.0
富山県,50代・男性・国家資格なし,50代,男性,False,1,4,25.0,56.0,5.0,0.0,0.0
富山県,30代・男性・国家資格なし,30代,男性,False,1,4,25.0,38.0,17.0,2.0,1.0
和歌山県岩出市,30代・男性・国家資格なし,30代,男性,False,1,4,25.0,32.0,47.0,2.0,0.0
和歌山県岩出市,50代・男性・国家資格なし,50代,男性,False,1,4,25.0,59.0,4.0,1.0,1.0
和歌山県岩出市,20代・女性・国家資格なし,20代,女性,False,1,4,25.0,29.0,491.0,6.0,1.0
和歌山県岩出市,40代・女性・国家資格なし,40代,女性,False,1,4,25.0,46.0,23.0,4.0,1.0
岐阜県羽島郡岐南町,60代・女性・国家資格あり,60代,女性,True,1,4,25.0,66.0,110.0,2.0,0.0
岐阜県羽島郡岐南町,60代・女性・国家資格なし,60代,女性,False,1,4,25.0,63.0,41.0,2.0,0.0
岐阜県羽島郡岐南町,60代・男性・国家資格なし,60代,男性,False,1,4,25.0,65.0,121.0,5.0,1.0
岐阜県羽島郡岐南町,20代・女性・国家資格なし,20代,女性,False,1,4,25.0,29.0,491.0,6.0,1.0
兵庫県多可郡多可町,30代・女性・国家資格なし,30代,女性,False,1,4,25.0,34.0,3.0,8.0,0.0
兵庫県多可郡多可町,30代・男性・国家資格なし,30代,男性,False,1,4,25.0,34.0,6.0,4.0,1.0
兵庫県多可郡多可町,50代・男性・国家資格なし,50代,男性,False,1,4,25.0,54.0,15.0,4.0,0.0
兵庫県多可郡多可町,60代・女性・国家資格なし,60代,女性,False,1,4,25.0,61.0,5.0,2.0,1.0
山梨県甲府市,60代・男性・国家資格なし,60代,男性,False,1,4,25.0,65.0,121.0,5.0,1.0
山梨県甲府市,40代・男性・国家資格なし,40代,男性,False,1,4,25.0,48.0,76.0,3.0,1.0
山梨県甲府市,40代・女性・国家資格なし,40代,女性,False,1,4,25.0,43.0,15.0,3.0,0.0
山梨県甲府市,30代・女性・国家資格なし,30代,女性,False,1,4,25.0,30.0,176.0,1.0,1.0
熊本県熊本市中央区,30代・女性・国家資格あり,30代,女性,True,1,4,25.0,31.0,33.0,2.0,1.0
熊本県熊本市中央区,20代・女性・国家資格なし,20代,女性,False,2,4,50.0,29.0,248.5,4.0,0.5
熊本県熊本市中央区,20代・男性・国家資格なし,20代,男性,False,1,4,25.0,23.0,19.0,0.0,0.0
福井県,40代・男性・国家資格なし,40代,男性,False,2,4,50.0,44.5,43.5,4.0,1.0
